query_name,covered_subplans,all_subplans
30b,cc cct1 mk,815
30b,cc ci mi n t,815
30b,ci n,815
30b,it1 mi mk,815
30b,cc cct1 cct2 it2 mi_idx mk t,815
30b,it1 k mi mi_idx mk t,815
30b,cc cct1 cct2 ci it2 mi_idx mk n t,815
30b,cc ci k mk n t,815
30b,cc cct2 mi mi_idx t,815
30b,cc it1 k mi mk t,815
30b,cc cct1 cct2 ci it1 it2 mi mi_idx t,815
30b,cc cct1 cct2 ci it1 mi mk n t,815
30b,cc cct1 cct2 ci it2 mi mi_idx t,815
30b,cc cct2 ci k mi mk t,815
30b,cc cct1 cct2 it2 k mi_idx mk t,815
30b,cc cct1 cct2 it1 mi mk t,815
30b,cc cct1 mi,815
30b,ci k mi_idx mk t,815
30b,cc cct1 cct2 ci it2 mi_idx n t,815
30b,cc cct1 cct2 ci it1 mi mi_idx mk n t,815
30b,cc cct1 cct2 ci mi mi_idx n t,815
30b,cc cct1 cct2 ci n t,815
30b,cc cct2 ci t,815
30b,cc cct1 cct2 it1 it2 k mi mi_idx mk t,815
30b,cc cct2 ci k mi_idx mk t,815
30b,ci mk,815
30b,cc cct1 cct2 it1 mi t,815
30b,cc cct1 cct2 ci mi_idx t,815
30b,cc ci it1 mi mk t,815
30b,cc cct1 mk t,815
30b,cc ci mi_idx,815
30b,cc mk,815
30b,cc cct1 cct2 it2 mi_idx t,815
30b,cc cct2 ci mi n t,815
30b,cc ci t,815
30b,it2 k mi mi_idx mk t,815
30b,cc cct1 cct2 k mk t,815
30b,cc cct1 cct2,815
30b,cc cct2 ci mk n t,815
30b,cc cct1 mi_idx t,815
30b,cc ci mk n t,815
30b,ci mi_idx t,815
30b,cc cct2 it1 k mi mk t,815
30b,ci mi mk t,815
30b,k mi mk,815
30b,ci it2 mi mi_idx t,815
30b,ci it1 k mi mk t,815
30b,it2 mi_idx mk,815
30b,cc cct2 mk t,815
30b,cc cct1 cct2 ci it2 k mi mi_idx mk t,815
30b,cc cct1 cct2 ci it2 mi mi_idx n t,815
30b,cc cct2 mi_idx t,815
30b,cc cct1 cct2 ci k mi mk n t,815
30b,mi t,815
30b,it2 mi_idx mk t,815
30b,cc mi_idx mk t,815
30b,it2 mi_idx,815
30b,cc cct2 ci it2 mi_idx t,815
30b,cc t,815
30b,cc mi mi_idx t,815
30b,ci mi mi_idx t,815
30b,ci it1 mi t,815
30b,cc cct1 cct2 it1 mi mi_idx t,815
30b,cc ci mi_idx n t,815
30b,ci mi_idx mk t,815
30b,cc cct1 cct2 ci it1 k mi mi_idx mk t,815
30b,cc cct1 cct2 it2 mi mi_idx mk t,815
30b,cc cct1 cct2 ci mi mk n t,815
30b,it2 mi_idx t,815
30b,k mi_idx mk t,815
30b,cc cct2 it2 mi_idx mk t,815
30b,cc it1 mi mi_idx t,815
30b,cc mi t,815
30b,mk t,815
30b,cc cct1 cct2 ci k mi_idx mk n t,815
30b,cc cct1 cct2 ci it1 it2 mi mi_idx mk n t,815
30b,cc cct1 cct2 ci k mi mk t,815
30b,ci it2 mi_idx mk t,815
30b,cc cct1 cct2 ci it2 mi mi_idx mk n t,815
30b,cc ci it2 mi_idx t,815
30c,cc cct1 cct2 ci mi mi_idx mk,815
30c,cc cct1 cct2 mi_idx,815
30c,cc mi,815
30c,ci mk n,815
30c,cc cct1 cct2 ci it1 mi n t,815
30c,cc cct1 cct2 ci k mi mk,815
30c,cc cct1 cct2 ci mk n t,815
30c,cc cct1 cct2 ci mi,815
30c,cc cct1 cct2 mk,815
30c,cc cct1 ci,815
30c,cc cct1 cct2 ci it1 mi mk t,815
30c,cc ci mk,815
30c,cc cct2 mi t,815
30c,mi_idx t,815
30c,ci n t,815
30c,cc cct1 cct2 ci mk t,815
30c,cc it2 mi_idx,815
30c,cc cct1 cct2 ci it2 mi_idx,815
30c,cc cct1 cct2 ci it1 k mi mk n t,815
30c,ci it2 mi_idx,815
30c,ci mi mi_idx,815
30c,cc cct1 cct2 it2 mi_idx,815
30c,cc cct1 cct2 mi mk t,815
30c,cc cct1 cct2 it1 mi,815
30c,cc ci,815
30c,cc cct1 cct2 t,815
30c,mi mi_idx,815
30c,cc cct1 k mk,815
30c,cc cct1 cct2 ci it1 mi mk,815
30c,cc cct2 mi,815
30c,mi mk,815
30c,ci mi t,815
30c,cc mi mk,815
30c,cc cct1 cct2 ci it1 it2 mi mi_idx mk t,815
30c,cc cct1 cct2 ci mi t,815
30c,ci k mi_idx mk,815
30c,it1 k mi mk,815
30c,mi mi_idx t,815
30c,cc cct1 cct2 mi mi_idx t,815
30c,cc cct2 it2 mi_idx,815
30c,ci mi,815
30c,cc cct1 cct2 ci k mi_idx mk t,815
30c,cc it1 mi,815
30c,cc cct2 mi_idx mk,815
30c,cc mi_idx mk,815
30c,cc cct1 cct2 ci mi mk n,815
30c,cc cct1 cct2 ci it1 it2 mi mi_idx,815
30c,cc cct2 k mk t,815
30c,cc cct1 cct2 ci it1 k mi mi_idx mk n t,815
30c,cc k mi_idx mk,815
30c,cc mi_idx,815
30c,k mk,815
30c,cc cct2 ci mk,815
30c,cc cct1 cct2 ci k mi mi_idx mk n t,815
30c,ci t,815
30c,cc cct1 cct2 ci k mk t,815
30c,cc cct1 cct2 ci it1 mi t,815
30c,cc cct1 mi_idx,815
30c,ci mk t,815
30c,cc cct1 cct2 ci it2 mi_idx t,815
30c,cc cct2 mk,815
30c,ci mi_idx n,815
30c,cc cct2 ci it2 mi_idx,815
30c,cc cct1 cct2 ci k mk n t,815
30c,cc cct2 it2 mi_idx t,815
30c,cc k mi mk,815
30c,cc cct1 cct2 ci mi mk,815
30c,cc ci n,815
30c,cc cct1 cct2 ci it1 mi n,815
30c,cc cct1 cct2 ci mk n,815
30c,cc cct1 cct2 ci it1 it2 k mi mi_idx mk n t,815
30c,cc cct2 mi_idx,815
30c,cc cct1 cct2 ci it1 mi mi_idx t,815
30c,mi_idx mk,815
30c,cc cct1 cct2 mk t,815
30c,cc cct1 cct2 ci it1 it2 mi mi_idx mk,815
30c,cc cct1 cct2 k mi_idx mk,815
30c,cc cct1 cct2 mi t,815
30c,cc cct1 cct2 ci mi_idx,815
30c,cc cct1 cct2 ci n,815
30c,cc mi mi_idx,815
30c,cc cct1 cct2 ci it2 k mi mi_idx mk n t,815
30c,cc cct1 cct2 k mk,815
30c,cc cct2 k mi_idx mk,815
30c,ci k mk,815
30c,cc cct1 cct2 ci it1 mi,815
30c,mi_idx mk t,815
30c,cc cct2 ci mi,815
30c,it1 mi mi_idx,815
30c,it1 mi t,815
30c,cc cct1 cct2 ci t,815
30c,cc cct1 cct2 ci mi_idx n t,815
30c,it1 mi,815
30c,ci k mk t,815
30c,cc cct2 t,815
30c,cc k mk,815
30c,cc cct2 k mi mk,815
30c,ci mi n,815
30c,cc cct1 cct2 ci k mk,815
30c,cc cct1 cct2 it1 mi mk,815
30c,ci it1 mi,815
30c,cc cct2 it2 mi mi_idx,815
30c,cc cct2,815
30c,mi mk t,815
30c,cc cct2 k mk,815
30c,cc mk t,815
30c,ci mi_idx mk,815
30c,cc mi_idx t,815
30c,cc cct1 cct2 ci it2 mi_idx mk,815
30c,ci mi_idx,815
30c,cc cct1 cct2 ci it2 mi mi_idx n,815
30c,cc cct1 cct2 ci it1 mi mi_idx n,815
30c,cc cct2 ci k mk,815
30c,mi mi_idx mk,815
30c,cc cct1 cct2 ci it1 it2 mi mi_idx n t,815
30c,ci k mi mk,815
30c,cc ci mi,815
30c,cc cct2 mi mi_idx,815
30c,cc k mk t,815
30c,cc cct1 cct2 mi,815
30c,cc cct1 t,815
30c,cc cct1 cct2 ci it2 mi mi_idx mk,815
30c,cc cct1 cct2 ci mk,815
30c,ci mi mk,815
30c,k mi_idx mk,815
30c,cc cct1 cct2 ci it1 mi mi_idx,815
30c,cc cct1 cct2 ci it1 mi mi_idx n t,815
30c,it2 mi mi_idx,815
30c,cc cct1 cct2 ci mi_idx mk,815
30c,cc cct1 cct2 it2 mi mi_idx,815
30c,cc cct2 ci,815
30c,cc cct1 cct2 ci mi n t,815
30c,cc cct1 cct2 mi_idx t,815
30c,cc cct1,815
30c,k mk t,815
30c,cc cct1 mk,815
30c,ci n,815
30c,cc cct1 cct2 ci mi mi_idx,815
30c,it1 mi mk,815
30c,cc cct1 cct2 it2 mi_idx mk,815
30c,cc cct1 cct2 ci mi mi_idx mk n t,815
30c,cc cct1 cct2 ci it1 mi mi_idx mk,815
30c,cc cct1 cct2 ci it1 it2 mi mi_idx t,815
30c,cc cct1 cct2 ci,815
30c,cc cct1 cct2 ci it1 mi mk n t,815
30c,cc cct1 cct2 ci it2 mi mi_idx t,815
30c,cc cct1 cct2 it1 mi mk t,815
30c,cc cct1 mi,815
30c,cc cct1 cct2 ci it2 mi_idx n t,815
30c,cc cct2 mi mk,815
30c,cc cct2 it1 mi,815
30c,cc cct1 cct2 ci it1 mi mi_idx mk n t,815
30c,cc cct1 cct2 ci it1 mi mk n,815
30c,cc cct1 cct2 mi mi_idx,815
30c,cc cct1 cct2 ci mi mi_idx n t,815
30c,cc cct1 cct2 ci n t,815
30c,cc cct2 ci t,815
30c,cc cct1 cct2 ci it1 it2 mi mi_idx n,815
30c,ci mk,815
30c,cc cct1 cct2 it1 mi t,815
30c,cc cct1 cct2 ci mi_idx t,815
30c,cc cct2 ci mi_idx,815
30c,cc cct1 cct2 ci it1 mi mi_idx mk t,815
30c,cc ci mi_idx,815
30c,cc cct1 cct2 ci mi mk t,815
30c,cc mk,815
30c,cc cct1 cct2 ci mi n,815
30c,cc cct1 cct2 it2 mi_idx t,815
30c,cc ci t,815
30c,cc cct1 cct2 k mi mk,815
30c,cc cct1 cct2 k mk t,815
30c,cc cct1 cct2,815
30c,cc cct1 cct2 ci mi_idx n,815
30c,cc cct1 cct2 ci k mk n,815
30c,cc cct1 cct2 mi mk,815
30c,ci mi_idx t,815
30c,k mi mk,815
30c,cc cct1 cct2 ci mi mi_idx t,815
30c,it2 mi_idx mk,815
30c,cc cct2 mk t,815
30c,cc cct1 cct2 mi_idx mk,815
30c,cc cct1 cct2 ci it2 mi mi_idx n t,815
30c,cc cct2 mi_idx t,815
30c,cc cct1 cct2 ci k mi mk n t,815
30c,cc cct1 cct2 ci mi mi_idx n,815
30c,mi t,815
30c,it2 mi_idx,815
30c,cc cct1 cct2 ci it2 mi mi_idx,815
30c,it2 k mi_idx mk,815
30c,cc t,815
30c,cc cct1 cct2 it1 mi mi_idx,815
30c,cc cct1 cct2 it1 mi mi_idx t,815
30c,cc cct2 it2 mi_idx mk,815
30c,cc cct1 cct2 ci k mi_idx mk,815
30c,it2 mi_idx t,815
30c,cc cct1 cct2 ci mi mk n t,815
30c,cc ci k mk,815
30c,cc mi t,815
30c,mk t,815
30c,cc cct1 cct2 ci k mi_idx mk n t,815
30c,cc cct1 cct2 ci it1 it2 mi mi_idx mk n t,815
30c,cc cct1 cct2 ci k mi mk t,815
30c,ci k mk n,815
30c,cc cct1 cct2 ci it2 mi mi_idx mk n t,815
30c,cc cct2 ci n,815
30c,cc cct1 cct2 ci it2 mi_idx n,815
31a,ci it1 mi mk t,490
31a,ci mc,490
31a,ci cn k mc mi mk n,490
31a,ci it1 k mi mi_idx mk n t,490
31a,ci it1 it2 mi mi_idx mk n t,490
31a,mc mi_idx,490
31a,mc mi t,490
31a,ci mk n,490
31a,ci it1 mi mk,490
31a,ci it1 mc mi t,490
31a,mc mi_idx mk,490
31a,ci cn k mc mi mk n t,490
31a,ci it1 mc mi n,490
31a,ci cn mc mi n,490
31a,mi_idx t,490
31a,cn it1 mc mi,490
31a,ci n t,490
31a,ci it1 mc mi,490
31a,ci cn it1 mc mi mi_idx mk n t,490
31a,ci cn it1 it2 mc mi mi_idx mk n t,490
31a,ci it1 k mc mi mk,490
31a,ci cn mc mi mi_idx t,490
31a,ci it2 mi_idx,490
31a,ci mi mi_idx,490
31a,it1 mi mk t,490
31a,k mc mi mk,490
31a,ci cn it2 mc mi mi_idx t,490
31a,it1 it2 mc mi mi_idx,490
31a,mi mi_idx,490
31a,ci cn it2 mc mi_idx mk,490
31a,ci it1 mi mi_idx,490
31a,ci it2 mi mi_idx,490
31a,ci it1 k mi mk n t,490
31a,ci it1 mi mi_idx mk n,490
31a,ci it1 it2 mi mi_idx,490
31a,ci cn it1 it2 mc mi mi_idx mk,490
31a,ci it1 mi mk n t,490
31a,mi mk,490
31a,ci mi t,490
31a,ci it1 k mi mi_idx mk,490
31a,ci cn mc mi,490
31a,ci mc mi_idx,490
31a,ci it1 k mc mi mk t,490
31a,ci k mi_idx mk,490
31a,it1 k mi mk,490
31a,ci it1 it2 mi mi_idx mk,490
31a,mc t,490
31a,it1 mi mi_idx mk,490
31a,mi mi_idx t,490
31a,cn it2 mc mi_idx t,490
31a,ci k mi mk t,490
31a,ci cn it2 mc mi mi_idx,490
31a,mc mk t,490
31a,it1 mi mi_idx t,490
31a,ci mi,490
31a,mc mi mk,490
31a,ci cn it2 mc mi mi_idx mk,490
31a,ci cn it1 it2 mc mi mi_idx n,490
31a,cn it1 mc mi mi_idx,490
31a,ci it1 mc mi mi_idx,490
31a,it1 it2 mi mi_idx,490
31a,ci cn it1 it2 mc mi mi_idx,490
31a,k mk,490
31a,ci it1 mi mi_idx mk n t,490
31a,ci t,490
31a,ci cn k mc mk n t,490
31a,ci mc n,490
31a,ci mk t,490
31a,it1 it2 mi mi_idx t,490
31a,ci cn it1 mc mi n,490
31a,ci mi_idx n,490
31a,ci cn mc t,490
31a,cn mc,490
31a,k mi mk t,490
31a,ci k mc mk,490
31a,ci it1 mc mi mi_idx n t,490
31a,ci cn it1 it2 mc mi mi_idx t,490
31a,ci it1 it2 mc mi mi_idx n,490
31a,ci cn mc mi t,490
31a,ci cn it2 mc mi_idx n,490
31a,ci cn it1 mc mi mk,490
31a,ci cn it1 k mc mi mk n t,490
31a,it1 mc mi,490
31a,cn k mc mi_idx mk,490
31a,ci cn k mc mk,490
31a,mi_idx mk,490
31a,ci it1 mi n t,490
31a,cn it1 mc mi mk,490
31a,mc mi_idx t,490
31a,ci k mc mi mk,490
31a,it1 it2 mi mi_idx mk,490
31a,ci it1 it2 mi mi_idx n t,490
31a,ci it1 k mc mi mi_idx mk n t,490
31a,it1 k mi mi_idx mk,490
31a,ci it1 mi mk n,490
31a,ci k mk,490
31a,k mc mk,490
31a,ci cn k mc mi mk,490
31a,mi_idx mk t,490
31a,ci cn it1 it2 mc mi mi_idx mk n,490
31a,it1 mi mi_idx,490
31a,it1 mi t,490
31a,ci it1 it2 mc mi mi_idx n t,490
31a,mc mi mi_idx,490
31a,ci cn mc,490
31a,ci it1 mi mi_idx t,490
31a,ci cn mc mi n t,490
31a,it1 mi,490
31a,ci cn it1 mc mi,490
31a,ci k mk t,490
31a,it2 mi mi_idx mk,490
31a,cn mc mi mi_idx,490
31a,ci cn it1 it2 mc mi mi_idx n t,490
31a,ci mi n,490
31a,ci it1 mc mi n t,490
31a,ci cn mc n,490
31a,cn it2 mc mi_idx mk,490
31a,ci it1 mi,490
31a,mc mk,490
31a,ci cn it1 mc mi mi_idx n,490
31a,cn mc t,490
31a,mi mk t,490
31a,ci it1 it2 mi mi_idx mk n,490
31a,ci mc t,490
31a,ci cn it1 mc mi mi_idx t,490
31a,cn mc mi_idx mk,490
31a,ci cn mc mk t,490
31a,cn mc mi,490
31a,ci mi_idx mk,490
31a,ci it1 mi mi_idx mk,490
31a,ci mi_idx,490
31a,cn it2 mc mi_idx,490
31a,ci cn k mc mi_idx mk n t,490
31a,ci cn it1 mc mi mk n,490
31a,mi mi_idx mk,490
31a,ci cn mc mi mi_idx,490
31a,ci cn it2 mc mi mi_idx n,490
31a,ci k mi mk,490
31a,it2 mc mi_idx,490
31a,cn it1 mc mi t,490
31a,cn mc mi_idx t,490
31a,cn mc mi_idx,490
31a,k mi_idx mk,490
31a,ci mi mk,490
31a,ci cn mc mi mk,490
31a,ci mc mk,490
31a,it2 mi mi_idx,490
31a,ci it1 it2 mc mi mi_idx mk n t,490
31a,ci it1 it2 mi mi_idx t,490
31a,ci cn mc mi mk t,490
31a,it1 k mi mk t,490
31a,ci it1 it2 k mc mi mi_idx mk n t,490
31a,it1 k mc mi mk,490
31a,ci cn k mc mk t,490
31a,k mi mi_idx mk,490
31a,it2 mi mi_idx t,490
31a,ci cn it2 mc mi_idx t,490
31a,k mk t,490
31a,ci n,490
31a,it1 mi mk,490
31a,it1 k mi mi_idx mk t,490
31a,cn k mc mk t,490
31a,ci it1 k mi mi_idx mk n,490
31a,ci cn it1 k mc mi mi_idx mk n t,490
31a,ci k mi mi_idx mk,490
31a,k mc mk t,490
31a,ci cn k mc mi_idx mk n,490
31a,ci it1 k mi mk,490
31a,ci it1 it2 k mi mi_idx mk n t,490
31a,ci cn it1 mc mi mk t,490
31a,cn mc mi t,490
31a,ci it1 k mi mi_idx mk t,490
31a,ci cn k mc mk n,490
31a,cn mc mk,490
31a,ci it1 mi mi_idx n t,490
31a,ci it1 it2 mc mi mi_idx,490
31a,k mc mi_idx mk,490
31a,ci mk,490
31a,it1 mc mi t,490
31a,cn k mc mk,490
31a,ci cn mc mk,490
31a,ci k mi mk n,490
31a,ci cn mc n t,490
31a,ci cn it1 mc mi t,490
31a,ci cn it1 it2 k mc mi mi_idx mk n t,490
31a,ci cn it1 mc mi mi_idx n t,490
31a,ci mi_idx t,490
31a,ci it1 k mc mi mk n t,490
31a,k mi mk,490
31a,ci it1 k mc mi mk n,490
31a,it1 k mc mi mk t,490
31a,ci it1 k mi mk t,490
31a,it2 mi_idx mk,490
31a,ci cn k mc mi_idx mk,490
31a,mc mi,490
31a,mi t,490
31a,ci cn it1 mc mi n t,490
31a,ci it1 mi mi_idx n,490
31a,ci cn it1 mc mi mi_idx,490
31a,it2 mi_idx,490
31a,cn it2 mc mi mi_idx,490
31a,it2 k mi_idx mk,490
31a,ci cn k mc mi mi_idx mk n t,490
31a,ci it1 mi t,490
31a,ci cn it2 mc mi_idx,490
31a,ci cn mc mi_idx t,490
31a,it2 mc mi mi_idx,490
31a,cn k mc mi mk,490
31a,ci it1 mi n,490
31a,it2 mi_idx t,490
31a,k mi_idx mk t,490
31a,ci it1 it2 mi mi_idx n,490
31a,mk t,490
31a,ci k mk n,490
31a,cn mc mk t,490
31a,ci mc mi,490
31a,ci cn mc mi_idx,490
31a,ci it1 k mi mk n,490
31a,cn mc mi mk,490
31a,ci cn it1 mc mi mk n t,490
31b,ci it1 mi mk t,490
31b,ci mc,490
31b,ci it1 k mi mi_idx mk n t,490
31b,mc mi_idx,490
31b,it1 it2 mc mi mi_idx t,490
31b,mc mi t,490
31b,ci mk n,490
31b,ci cn it2 k mc mi mi_idx mk n t,490
31b,ci mk n t,490
31b,ci it1 mc mi t,490
31b,mc mi_idx mk,490
31b,cn it1 mc mi,490
31b,mi_idx t,490
31b,ci n t,490
31b,ci cn mc mi n,490
31b,ci mc mi_idx n t,490
31b,ci cn it1 mc mi mi_idx mk n t,490
31b,ci cn it1 it2 mc mi mi_idx mk n t,490
31b,k mc mi mk t,490
31b,ci it2 mi_idx,490
31b,it1 mi mk t,490
31b,ci mi mi_idx,490
31b,cn it1 it2 mc mi mi_idx t,490
31b,mc mi mk t,490
31b,ci cn it2 mc mi mi_idx t,490
31b,ci mc mk t,490
31b,mi mi_idx,490
31b,ci cn it2 mc mi_idx n t,490
31b,it2 mc mi_idx mk t,490
31b,ci it1 it2 mc mi mi_idx t,490
31b,ci it1 k mi mk n t,490
31b,it2 mc mi_idx t,490
31b,ci it2 mi_idx t,490
31b,ci k mc mk t,490
31b,ci it1 mi mk n t,490
31b,mi mk,490
31b,ci mi t,490
31b,cn it1 mc mi mi_idx mk t,490
31b,ci cn mc mi,490
31b,ci mc mi_idx,490
31b,it2 mc mi mi_idx t,490
31b,ci it1 k mc mi mk t,490
31b,cn mc mi mi_idx t,490
31b,mc t,490
31b,ci mc n t,490
31b,mi mi_idx t,490
31b,cn it2 mc mi_idx t,490
31b,ci k mi mk t,490
31b,mc mk t,490
31b,ci mc mi n t,490
31b,it1 mi mi_idx t,490
31b,ci mi,490
31b,mc mi mk,490
31b,cn it1 mc mi mi_idx,490
31b,it1 it2 mc mi mi_idx mk t,490
31b,ci cn it1 mc mi mi_idx mk t,490
31b,k mk,490
31b,ci t,490
31b,ci mc n,490
31b,ci mk t,490
31b,mi mi_idx mk t,490
31b,it1 it2 mi mi_idx t,490
31b,ci cn it1 mc mi n,490
31b,cn k mc mi_idx mk t,490
31b,ci mi_idx n,490
31b,ci cn mc t,490
31b,cn mc,490
31b,k mi mk t,490
31b,ci it1 mc mi mi_idx n t,490
31b,ci it2 mc mi_idx t,490
31b,ci cn it1 it2 mc mi mi_idx t,490
31b,ci cn k mc mi mk t,490
31b,cn it1 k mc mi mi_idx mk t,490
31b,ci cn mc mi t,490
31b,ci cn it1 mc mi mk,490
31b,ci cn it1 k mc mi mk n t,490
31b,it1 mc mi,490
31b,cn it2 mc mi_idx mk t,490
31b,mc mi_idx mk t,490
31b,k mi mi_idx mk t,490
31b,ci cn it1 k mc mi mk t,490
31b,cn mc mi mk t,490
31b,mi_idx mk,490
31b,ci it1 mi n t,490
31b,cn it1 mc mi mk,490
31b,mc mi_idx t,490
31b,cn it2 mc mi mi_idx mk t,490
31b,ci cn mc mi mk n t,490
31b,ci it1 k mc mi mi_idx mk n t,490
31b,ci k mk,490
31b,k mc mk,490
31b,mi_idx mk t,490
31b,it1 mi mi_idx,490
31b,mc mi mi_idx,490
31b,it1 mi t,490
31b,ci cn mc mi n t,490
31b,ci cn mc,490
31b,ci it1 mi mi_idx t,490
31b,cn k mc mi mk t,490
31b,it1 mi,490
31b,ci cn it1 mc mi,490
31b,ci k mk t,490
31b,ci mc mi_idx t,490
31b,cn mc mi mi_idx,490
31b,ci cn it1 it2 mc mi mi_idx n t,490
31b,it2 mi mi_idx mk t,490
31b,ci mi n,490
31b,ci it1 mc mi n t,490
31b,ci cn mc n,490
31b,cn it2 mc mi_idx mk,490
31b,ci it1 mi,490
31b,mc mk,490
31b,ci cn it1 mc mi mi_idx n,490
31b,cn mc t,490
31b,ci cn it2 mc mi mi_idx mk n t,490
31b,ci mc t,490
31b,mi mk t,490
31b,ci cn it1 mc mi mi_idx t,490
31b,ci cn mc mi mi_idx mk n t,490
31b,cn mc mi_idx mk,490
31b,ci cn mc mk t,490
31b,cn mc mi,490
31b,k mc mi_idx mk t,490
31b,ci mc mk n t,490
31b,ci mi_idx mk,490
31b,ci mi_idx,490
31b,cn it2 mc mi_idx,490
31b,ci cn it1 mc mi mk n,490
31b,ci cn it2 mc mi_idx mk n t,490
31b,mc mi mi_idx t,490
31b,mi mi_idx mk,490
31b,ci cn mc mi mi_idx,490
31b,it2 mc mi_idx,490
31b,cn it1 mc mi t,490
31b,ci cn mc mi mi_idx n t,490
31b,ci it2 mi_idx n t,490
31b,it1 it2 mi mi_idx mk t,490
31b,ci it2 mc mi_idx n t,490
31b,cn mc mi_idx t,490
31b,cn mc mi_idx,490
31b,ci mc mk,490
31b,ci cn mc mi mk,490
31b,ci mi mk,490
31b,k mi_idx mk,490
31b,it2 mi mi_idx,490
31b,ci it1 it2 mi mi_idx t,490
31b,ci mi_idx n t,490
31b,ci cn mc mi mk t,490
31b,ci mi n t,490
31b,it1 k mi mk t,490
31b,ci cn k mc mk t,490
31b,ci cn it2 mc mi_idx t,490
31b,it2 mi mi_idx t,490
31b,ci it2 mc mi mi_idx t,490
31b,k mk t,490
31b,ci n,490
31b,it1 mi mk,490
31b,it1 k mi mi_idx mk t,490
31b,cn k mc mk t,490
31b,ci cn mc mk n t,490
31b,ci cn it2 mc mi_idx mk t,490
31b,ci cn it1 k mc mi mi_idx mk n t,490
31b,ci cn it1 it2 k mc mi mi_idx mk t,490
31b,ci it1 mc mi mk n t,490
31b,k mc mk t,490
31b,ci cn it1 mc mi mk t,490
31b,cn mc mi t,490
31b,ci it1 k mi mi_idx mk t,490
31b,cn k mc mi mi_idx mk t,490
31b,cn mc mk,490
31b,ci it1 mi mi_idx n t,490
31b,cn it1 it2 mc mi mi_idx mk t,490
31b,ci mk,490
31b,cn it2 mc mi mi_idx t,490
31b,cn it1 mc mi mk t,490
31b,it1 mc mi t,490
31b,ci cn it1 it2 mc mi mi_idx mk t,490
31b,ci cn mc mk,490
31b,cn it1 k mc mi mk t,490
31b,ci cn mc n t,490
31b,ci cn it1 mc mi t,490
31b,cn mc mi_idx mk t,490
31b,ci cn mc mi_idx n t,490
31b,ci cn it1 it2 k mc mi mi_idx mk n t,490
31b,ci cn it1 mc mi mi_idx n t,490
31b,ci mi_idx t,490
31b,ci mi mk t,490
31b,ci it1 k mc mi mk n t,490
31b,ci cn it1 k mc mi mi_idx mk t,490
31b,k mi mk,490
31b,ci it2 mi mi_idx t,490
31b,ci it2 mc mi_idx mk t,490
31b,ci it1 k mi mk t,490
31b,it2 mi_idx mk,490
31b,it1 k mc mi mk t,490
31b,mc mi,490
31b,mi t,490
31b,ci cn it1 mc mi n t,490
31b,cn it2 mc mi mi_idx,490
31b,cn it1 mc mi mi_idx t,490
31b,it2 mi_idx,490
31b,ci cn it1 mc mi mi_idx,490
31b,it2 mi_idx mk t,490
31b,ci mi mi_idx t,490
31b,ci cn it2 mc mi mi_idx n t,490
31b,ci it1 mi t,490
31b,ci cn it2 mc mi_idx,490
31b,ci cn mc mi_idx t,490
31b,ci mi_idx mk t,490
31b,it2 mi_idx t,490
31b,k mi_idx mk t,490
31b,mk t,490
31b,cn mc mi mi_idx mk t,490
31b,ci mc mi t,490
31b,cn mc mk t,490
31b,ci it2 mi_idx mk t,490
31b,ci mc mi,490
31b,ci cn mc mi_idx,490
31b,cn mc mi mk,490
31b,ci cn it1 mc mi mk n t,490
31c,ci it1 mi mk t,490
31c,ci mc,490
31c,ci it2 k mi mi_idx mk n,490
31c,ci cn k mc mi mk n,490
31c,ci it1 k mi mi_idx mk n t,490
31c,ci it1 it2 mi mi_idx mk n t,490
31c,mc mi_idx,490
31c,mc mi t,490
31c,ci mk n,490
31c,it2 k mi mi_idx mk,490
31c,ci it1 mi mk,490
31c,ci it1 mc mi t,490
31c,mc mi_idx mk,490
31c,ci cn k mc mi mk n t,490
31c,ci it1 mc mi n,490
31c,ci cn mc mi n,490
31c,mi_idx t,490
31c,cn it1 mc mi,490
31c,ci n t,490
31c,ci it1 mc mi,490
31c,ci cn it1 mc mi mi_idx mk n t,490
31c,ci cn it1 it2 mc mi mi_idx mk n t,490
31c,ci it1 k mc mi mk,490
31c,ci cn mc mi mi_idx t,490
31c,ci it2 mi_idx,490
31c,it1 mi mk t,490
31c,ci mi mi_idx,490
31c,k mc mi mk,490
31c,ci it2 k mc mi_idx mk n,490
31c,ci cn it2 mc mi mi_idx t,490
31c,it1 it2 mc mi mi_idx,490
31c,mi mi_idx,490
31c,ci cn it2 mc mi_idx mk,490
31c,ci it1 mi mi_idx,490
31c,ci it2 mi mi_idx,490
31c,ci it1 k mi mk n t,490
31c,ci it1 it2 mi mi_idx,490
31c,ci it2 mi_idx t,490
31c,ci cn it1 it2 mc mi mi_idx mk,490
31c,ci k mc mk t,490
31c,ci it1 mi mk n t,490
31c,mi mk,490
31c,ci mi t,490
31c,ci it1 k mi mi_idx mk,490
31c,ci cn mc mi,490
31c,ci mc mi_idx,490
31c,ci k mi_idx mk,490
31c,it1 k mi mk,490
31c,ci it1 it2 mi mi_idx mk,490
31c,mc t,490
31c,cn it2 mc mi_idx t,490
31c,mi mi_idx t,490
31c,ci k mi mk t,490
31c,ci cn it2 mc mi mi_idx,490
31c,mc mk t,490
31c,ci it2 k mi mi_idx mk,490
31c,it1 mi mi_idx t,490
31c,ci mi,490
31c,mc mi mk,490
